学号,学院,教学班,姓名,手机号,楼群,楼号,楼层,宿舍号,性别,是否有车
101002022125,经济学院,20经济学(国家人才培养基地),钟敏,18962519222,榕苑,3,1,124,男,有
101002022132,经济学院,20经济学(国家人才培养基地),胡欣,15069977278,榕苑,3,1,124,男,没有
101002022170,经济学院,20经济学(国家人才培养基地),赖丽华,18261870987,榕苑,3,1,124,男,没有
101002022002,经济学院,20经济学(国家人才培养基地),王玉梅,15569673708,榕苑,3,1,124,男,没有
101022022186,经济学院,21国际经济与贸易,戚利,13019146051,榕苑,3,2,201,女,没有
101022022009,经济学院,21国际经济与贸易,王瑜,13975280572,榕苑,3,2,201,女,有
101022022167,经济学院,21国际经济与贸易,张磊,13607810347,榕苑,3,2,201,女,没有
101022022058,经济学院,21国际经济与贸易,张洋,13825559021,榕苑,3,2,201,女,没有
101012022177,经济学院,20金融学,张丽丽,18932933620,榕苑,3,2,202,女,有
101012022050,经济学院,20金融学,孟荣,18519890571,榕苑,3,2,202,女,有
101012022133,经济学院,20金融学,窦倩,13375290792,榕苑,3,2,202,女,有
101012022027,经济学院,20金融学,陈岩,13154120622,榕苑,3,2,202,女,没有
101062022196,经济学院,2022级国际经济与贸易,刘秀兰,13204087032,榕苑,3,2,203,女,没有
101062022000,经济学院,2022级国际经济与贸易,郭琳,15199102216,榕苑,3,2,203,女,有
101062022062,经济学院,2022级国际经济与贸易,林丽丽,14506966493,榕苑,3,2,203,女,没有
101062022079,经济学院,2022级国际经济与贸易,陈博,18213337894,榕苑,3,2,203,女,没有
101072022024,经济学院,21经济学(国家人才培养基地),袁建平,15155153685,榕苑,3,2,204,女,没有
101072022124,经济学院,21经济学(国家人才培养基地),陈楠,13919844688,榕苑,3,2,204,女,没有
101072022119,经济学院,21经济学(国家人才培养基地),王辉,15051163764,榕苑,3,2,204,女,没有
101072022155,经济学院,21经济学(国家人才培养基地),王辉,13363109812,榕苑,3,2,204,女,没有
101072022032,经济学院,20工商管理,王柳,18848872807,榕苑,3,2,205,女,没有
101072022016,经济学院,20工商管理,王桂兰,13433487654,榕苑,3,2,205,女,有
101072022125,经济学院,20工商管理,李辉,15155927076,榕苑,3,2,205,女,有
101072022059,经济学院,20工商管理,侯娟,18126693764,榕苑,3,2,205,女,没有
101002022171,经济学院,2022级金融学类2班,刘军,18926722978,榕苑,3,2,206,女,有
101002022187,经济学院,2022级金融学类2班,王鑫,18046864324,榕苑,3,2,206,女,有
101002022128,经济学院,2022级金融学类2班,李娟,14793421736,榕苑,3,2,206,女,有
101002022099,经济学院,2022级金融学类2班,陈洋,13942799432,榕苑,3,2,206,女,有
101102022041,经济学院,20金融学,班娟,14508564620,榕苑,3,2,207,女,没有
101102022118,经济学院,20金融学,曾莹,13930108356,榕苑,3,2,207,女,有
101102022035,经济学院,20金融学,何玉梅,13841844571,榕苑,3,2,207,女,没有
101102022198,经济学院,20金融学,侯淑英,13912840755,榕苑,3,2,207,女,有
101052022083,经济学院,21财务管理1班,雷淑兰,18252275571,榕苑,3,2,208,女,没有
101052022072,经济学院,21财务管理1班,梁建,13316541416,榕苑,3,2,208,女,有
101052022089,经济学院,21财务管理1班,孙杰,13843111312,榕苑,3,2,208,女,没有
101052022017,经济学院,21财务管理1班,何健,13681142418,榕苑,3,2,208,女,没有
101062022095,经济学院,20工商管理,赵瑞,18068179983,榕苑,3,2,209,女,有
101062022150,经济学院,20工商管理,刘俊,13939960284,榕苑,3,2,209,女,有
101062022091,经济学院,20工商管理,陈春梅,13496716647,榕苑,3,2,209,女,有
101062022090,经济学院,20工商管理,唐云,13443979354,榕苑,3,2,209,女,没有
101052022082,经济学院,2022级国际经济与贸易,杨亮,15783180375,榕苑,3,2,210,女,没有
101052022084,经济学院,2022级国际经济与贸易,张涛,15636053771,榕苑,3,2,210,女,有
101052022049,经济学院,2022级国际经济与贸易,陈佳,18905698670,榕苑,3,2,210,女,有
101052022035,经济学院,2022级国际经济与贸易,马健,18553637624,榕苑,3,2,210,女,没有
101082022005,经济学院,20经济学1班,周雪梅,15673100188,榕苑,3,2,211,女,没有
101082022041,经济学院,20经济学1班,阮淑珍,18574482253,榕苑,3,2,211,女,没有
101082022115,经济学院,20经济学1班,柯颖,14756092297,榕苑,3,2,211,女,有
101082022025,经济学院,20经济学1班,佘丹,13847170674,榕苑,3,2,211,女,没有
101072022086,经济学院,21经济学(国家人才培养基地),张娜,18849768982,榕苑,3,2,212,女,没有
101072022019,经济学院,21经济学(国家人才培养基地),刘丽娟,15608763370,榕苑,3,2,212,女,有
101072022167,经济学院,21经济学(国家人才培养基地),黎梅,15566411869,榕苑,3,2,212,女,有
101072022044,经济学院,21经济学(国家人才培养基地),谢春梅,15381393968,榕苑,3,2,212,女,没有
101012022008,经济学院,21经济学(国家人才培养基地),刘杰,15942410727,榕苑,3,2,213,女,有
101012022059,经济学院,21经济学(国家人才培养基地),黄成,13299560982,榕苑,3,2,213,女,有
101012022058,经济学院,21经济学(国家人才培养基地),岳欣,13914600473,榕苑,3,2,213,女,没有
101012022075,经济学院,21经济学(国家人才培养基地),杨明,15923408453,榕苑,3,2,213,女,有
101092022075,经济学院,20财务管理2班,侯军,13597155213,榕苑,3,2,214,女,没有
101092022071,经济学院,20财务管理2班,罗浩,18887250421,榕苑,3,2,214,女,有
101092022041,经济学院,20财务管理2班,王玉梅,13454666148,榕苑,3,2,214,女,有
101092022189,经济学院,20财务管理2班,王柳,13557272450,榕苑,3,2,214,女,没有
101072022147,经济学院,20经济学(国家人才培养基地),韩玉,18287476236,榕苑,3,2,215,女,没有
101072022056,经济学院,20经济学(国家人才培养基地),史欣,15579145813,榕苑,3,2,215,女,没有
101072022157,经济学院,20经济学(国家人才培养基地),冯冬梅,14557908144,榕苑,3,2,215,女,有
101072022079,经济学院,20经济学(国家人才培养基地),何丽,18888632161,榕苑,3,2,215,女,没有
101032022129,经济学院,21金融工程,柯强,13643561521,榕苑,3,2,216,女,有
101032022098,经济学院,21金融工程,王利,14545591634,榕苑,3,2,216,女,没有
101032022145,经济学院,21金融工程,王峰,13825664922,榕苑,3,2,216,女,有
101032022150,经济学院,21金融工程,李娟,18289415867,榕苑,3,2,216,女,有
101102022125,经济学院,20国际经济与贸易,丁杨,18134961640,榕苑,3,2,217,女,没有
101102022158,经济学院,20国际经济与贸易,廖东,15360303370,榕苑,3,2,217,女,没有
101102022096,经济学院,20国际经济与贸易,李平,18924740716,榕苑,3,2,217,女,有
101102022038,经济学院,20国际经济与贸易,王桂香,13851360428,榕苑,3,2,217,女,有
101082022129,经济学院,20经济学1班,程坤,13393245200,榕苑,3,2,218,女,有
101082022117,经济学院,20经济学1班,赵小红,13124944296,榕苑,3,2,218,女,有
101082022125,经济学院,20经济学1班,邓洋,13823824647,榕苑,3,2,218,女,没有
101082022027,经济学院,20经济学1班,赖秀梅,18513161621,榕苑,3,2,218,女,有
101002022075,经济学院,20经济学1班,王淑华,13711030158,榕苑,3,2,219,女,没有
101002022145,经济学院,20经济学1班,朱杰,18178627044,榕苑,3,2,219,女,有
101002022156,经济学院,20经济学1班,高凤英,13848517486,榕苑,3,2,219,女,有
101002022063,经济学院,20经济学1班,秦畅,18214827892,榕苑,3,2,219,女,没有
101052022092,经济学院,2022级金融学类1班,任秀云,15778875442,榕苑,3,2,220,女,有
101052022179,经济学院,2022级金融学类1班,黄淑华,13360964447,榕苑,3,2,220,女,没有
101052022086,经济学院,2022级金融学类1班,程静,13787944061,榕苑,3,2,220,女,有
101052022032,经济学院,2022级金融学类1班,陆敏,18112564248,榕苑,3,2,220,女,有
101082022174,经济学院,20金融学,任淑英,15940014170,榕苑,3,2,221,女,没有
101082022004,经济学院,20金融学,范亮,13690273128,榕苑,3,2,221,女,没有
101082022008,经济学院,20金融学,胡琳,13352788698,榕苑,3,2,221,女,有
101082022044,经济学院,20金融学,李秀云,13832610429,榕苑,3,2,221,女,没有
101082022024,经济学院,2022级经济学2班,邹玉梅,18053939087,榕苑,3,2,222,女,没有
101082022188,经济学院,2022级经济学2班,赵秀珍,18263159152,榕苑,3,2,222,女,没有
101082022051,经济学院,2022级经济学2班,赵桂芳,13161918281,榕苑,3,2,222,女,有
101082022184,经济学院,2022级经济学2班,张莉,15783569378,榕苑,3,2,222,女,没有
101082022105,经济学院,21财务管理2班,徐小红,14744963900,榕苑,3,2,223,女,没有
101082022176,经济学院,21财务管理2班,刘建华,13583456574,榕苑,3,2,223,女,没有
101082022084,经济学院,21财务管理2班,艾辉,18822719787,榕苑,3,2,223,女,有
101082022104,经济学院,21财务管理2班,陈伟,14547544638,榕苑,3,2,223,女,有
101082022028,经济学院,20国际经济与贸易,王淑英,18233146592,榕苑,3,2,224,女,没有
101082022063,经济学院,20国际经济与贸易,卓红霞,13368108627,榕苑,3,2,224,女,没有
101082022080,经济学院,20国际经济与贸易,梁博,14545162430,榕苑,3,2,224,女,没有
101082022124,经济学院,20国际经济与贸易,汪建国,15679015232,榕苑,3,2,224,女,没有
101082019039,经济学院,2022级工商管理类2班,叶宁,15604163114,榕苑,3,3,301,女,没有
101082019043,经济学院,2022级工商管理类2班,余秀梅,18294392038,榕苑,3,3,301,女,有
101082019187,经济学院,2022级工商管理类2班,刘英,15399207691,榕苑,3,3,301,女,有
101082019192,经济学院,2022级工商管理类2班,谢春梅,14514382634,榕苑,3,3,301,女,没有
101092019051,经济学院,2022级经济学1班,赵建国,14701539586,榕苑,3,3,302,女,有
101092019090,经济学院,2022级经济学1班,陈璐,13905821532,榕苑,3,3,302,女,有
101092019001,经济学院,2022级经济学1班,陈淑兰,15894115615,榕苑,3,3,302,女,有
101092019050,经济学院,2022级经济学1班,金春梅,13400693814,榕苑,3,3,302,女,没有
101052019108,经济学院,20经济学2班,石利,13981154705,榕苑,3,3,303,女,有
101052019070,经济学院,20经济学2班,李玉,13754200851,榕苑,3,3,303,女,没有
101052019125,经济学院,20经济学2班,韩桂珍,13264199296,榕苑,3,3,303,女,有
101052019154,经济学院,20经济学2班,刘斌,18958180205,榕苑,3,3,303,女,有
101042019153,经济学院,20工商管理,皮雪梅,18093391938,榕苑,3,3,304,女,有
101042019195,经济学院,20工商管理,郎秀芳,14754338083,榕苑,3,3,304,女,没有
101042019070,经济学院,20工商管理,宁凯,18187426913,榕苑,3,3,304,女,有
101042019076,经济学院,20工商管理,张丽丽,15685496005,榕苑,3,3,304,女,有
101052019068,经济学院,2022级工商管理类2班,孙建,18026315927,榕苑,3,3,305,女,有
101052019118,经济学院,2022级工商管理类2班,陈丽丽,18202522464,榕苑,3,3,305,女,没有
101052019182,经济学院,2022级工商管理类2班,何秀梅,13443147102,榕苑,3,3,305,女,没有
101052019191,经济学院,2022级工商管理类2班,赵建平,18729873557,榕苑,3,3,305,女,没有
101012019155,经济学院,21国际经济与贸易,丁宁,14546621704,榕苑,3,3,306,女,没有
101012019141,经济学院,21国际经济与贸易,林丽丽,18084203509,榕苑,3,3,306,女,没有
101012019080,经济学院,21国际经济与贸易,米春梅,18805280944,榕苑,3,3,306,女,有
101012019033,经济学院,21国际经济与贸易,孙荣,13759457447,榕苑,3,3,306,女,有
101102019082,经济学院,21财务管理1班,郑柳,18113929862,榕苑,3,3,307,女,没有
101102019041,经济学院,21财务管理1班,陈柳,14540495580,榕苑,3,3,307,女,有
101102019015,经济学院,21财务管理1班,金刚,18703202106,榕苑,3,3,307,女,有
101102019107,经济学院,21财务管理1班,李瑜,18800923359,榕苑,3,3,307,女,有
101002019159,经济学院,21金融工程,崔玲,18984332610,榕苑,3,3,308,女,没有
101002019161,经济学院,21金融工程,尹阳,14530487869,榕苑,3,3,308,女,有
101002019016,经济学院,21金融工程,卢文,13634620846,榕苑,3,3,308,女,有
101002019142,经济学院,21金融工程,窦博,15545940106,榕苑,3,3,308,女,没有
101022019142,经济学院,21国际经济与贸易,贾海燕,15392139001,榕苑,3,3,309,女,没有
101022019006,经济学院,21国际经济与贸易,扈晶,13573537630,榕苑,3,3,309,女,没有
101022019057,经济学院,21国际经济与贸易,向秀云,14506793792,榕苑,3,3,309,女,没有
101022019097,经济学院,21国际经济与贸易,姚宇,13782367166,榕苑,3,3,309,女,没有
101002019110,经济学院,21国际经济与贸易,蔡桂芳,14585487151,榕苑,3,3,310,女,没有
101002019118,经济学院,21国际经济与贸易,吴宁,18860107009,榕苑,3,3,310,女,有
101002019156,经济学院,21国际经济与贸易,都军,13606773605,榕苑,3,3,310,女,没有
101002019038,经济学院,21国际经济与贸易,周琳,14573775900,榕苑,3,3,310,女,没有
101062019198,经济学院,2022级工商管理类2班,万欢,15363305962,榕苑,3,3,311,女,没有
101062019161,经济学院,2022级工商管理类2班,曹洋,13402487847,榕苑,3,3,311,女,没有
101062019156,经济学院,2022级工商管理类2班,唐秀珍,15985167088,榕苑,3,3,311,女,有
101062019043,经济学院,2022级工商管理类2班,李涛,18568923240,榕苑,3,3,311,女,没有
101002019033,经济学院,2022级经济学2班,齐强,13113914161,榕苑,3,3,312,女,没有
101002019009,经济学院,2022级经济学2班,宋慧,13989306907,榕苑,3,3,312,女,有
101002019053,经济学院,2022级经济学2班,王欣,13359348271,榕苑,3,3,312,女,有
101002019195,经济学院,2022级经济学2班,黄小红,13081883972,榕苑,3,3,312,女,有
101102019160,经济学院,20金融学,孙龙,18201360937,榕苑,3,3,313,女,有
101102019131,经济学院,20金融学,陈建,13768430848,榕苑,3,3,313,女,没有
101102019066,经济学院,20金融学,陈旭,13483767222,榕苑,3,3,313,女,有
101102019159,经济学院,20金融学,张琴,18570702281,榕苑,3,3,313,女,有
101002019088,经济学院,2022级经济学1班,刘桂兰,15373569185,榕苑,3,3,314,女,没有
101002019078,经济学院,2022级经济学1班,贾秀云,13683457174,榕苑,3,3,314,女,没有
101002019034,经济学院,2022级经济学1班,王明,13059638588,榕苑,3,3,314,女,没有
101002019006,经济学院,2022级经济学1班,刘英,13272594670,榕苑,3,3,314,女,有
101022019034,经济学院,21国际经济与贸易,李林,15912158299,榕苑,3,3,315,女,有
101022019119,经济学院,21国际经济与贸易,袁燕,18933978108,榕苑,3,3,315,女,有
101022019171,经济学院,21国际经济与贸易,赖莹,13246187309,榕苑,3,3,315,女,没有
101022019117,经济学院,21国际经济与贸易,徐红梅,18515153152,榕苑,3,3,315,女,没有
